date,pid,price,regular,promo,label,until
2026-09-16,725436004,0.48,0.48,0,,
2026-09-16,725476001,0.36,0.36,0,,
2026-09-16,725476002,0.36,0.36,0,,
2026-09-16,725476004,0.36,0.36,0,,
2026-09-16,726037001,1.89,1.89,0,,
2026-09-16,726037002,1.89,1.89,0,,
2026-09-16,726055002,1.89,1.89,0,,
2026-09-16,726469001,2.99,2.99,0,,
2026-09-16,726469002,2.99,2.99,0,,
2026-09-16,726469003,2.99,2.99,0,,
2026-09-16,727624001,1.59,1.59,0,,
2026-09-16,727624002,1.59,1.59,0,,
2026-09-16,728342,5.99,5.99,0,,
2026-09-16,729007,2.99,2.99,0,,
2026-09-16,729128,24.99,24.99,0,,
2026-09-16,729142,6.99,6.99,0,,
2026-09-16,729478003,7.89,7.89,0,,
2026-09-16,729478004,7.89,7.89,0,,
2026-09-16,729612,9.99,9.99,0,,
2026-09-16,730066,3.49,3.49,0,,
2026-09-16,730229002,0.99,0.99,0,,
2026-09-16,730368,19.99,19.99,0,,
2026-09-16,730377,17.99,17.99,0,,
2026-09-16,730597,1.99,1.99,0,,
2026-09-16,730809,7.99,7.99,0,,
2026-09-16,730909,7.99,7.99,0,,
2026-09-16,731018,8.99,8.99,0,,
2026-09-16,731032,9.99,9.99,0,,
2026-09-16,731170,2.99,2.99,0,,
2026-09-16,731247001,2.69,2.69,0,,
2026-09-16,731247002,2.69,2.69,0,,
2026-09-16,731734,4.99,4.99,0,,
2026-09-16,7319021588161430229348,12.99,12.99,0,,
2026-09-16,7319021588161430229353,12.99,12.99,0,,
2026-09-16,732938001,2.29,2.29,0,,
2026-09-16,732938002,2.29,2.29,0,,
2026-09-16,732938003,2.29,2.29,0,,
2026-09-16,734073,4.99,4.99,0,,
2026-09-16,734107,9.99,9.99,0,,
2026-09-16,734119,26.99,26.99,0,,
2026-09-16,734262002,1.19,1.19,0,,
2026-09-16,734262003,1.19,1.19,0,,
2026-09-16,734417,9.99,9.99,0,,
2026-09-16,734714001,9.39,9.39,0,,
2026-09-16,734714002,9.39,9.39,0,,
2026-09-16,734714003,9.39,9.39,0,,
2026-09-16,734944,14.99,14.99,0,,
2026-09-16,735070,7.99,7.99,0,,
2026-09-16,735296,7.99,7.99,0,,
2026-09-16,735477,19.99,19.99,0,,
2026-09-16,735491,3.99,3.99,0,,
2026-09-16,735575,4.99,4.99,0,,
2026-09-16,735617002,1.99,1.99,0,,
2026-09-16,735617003,1.99,1.99,0,,
2026-09-16,736060001,2.99,2.99,0,,
2026-09-16,736060002,2.99,2.99,0,,
2026-09-16,736590,9.99,9.99,0,,
2026-09-16,736769,5.99,5.99,0,,
2026-09-16,7370941588161430977251,11.99,11.99,0,,
2026-09-16,7370941588161430977246,11.99,11.99,0,,
2026-09-16,737350001,3.49,3.49,0,,
2026-09-16,737350002,3.49,3.49,0,,
2026-09-16,738335,3.99,3.99,0,,
2026-09-16,7389051588161438100065,3.99,3.99,0,,
2026-09-16,739582002,2.79,2.79,0,,
2026-09-16,741043001,1.95,1.95,0,,
2026-09-16,741043002,1.95,1.95,0,,
2026-09-16,741043003,1.95,1.95,0,,
2026-09-16,741327,2.99,2.99,0,,
2026-09-16,741633,9.99,9.99,0,,
2026-09-16,741667001,2.19,2.19,0,,
2026-09-16,741667002,2.19,2.19,0,,
2026-09-16,741824,1.00,1.00,0,,
2026-09-16,741944001,0.99,0.99,0,,
2026-09-16,741944002,0.99,0.99,0,,
2026-09-16,741944003,0.99,0.99,0,,
2026-09-16,742278001,1.09,1.09,0,,
2026-09-16,742278002,1.09,1.09,0,,
2026-09-16,742278003,1.09,1.09,0,,
2026-09-16,742278004,1.09,1.09,0,,
2026-09-16,742278005,1.09,1.09,0,,
2026-09-16,742441001,0.99,0.99,0,,
2026-09-16,742441002,0.99,0.99,0,,
2026-09-16,742481001,7.95,7.95,0,,
2026-09-16,742481002,7.95,7.95,0,,
2026-09-16,742481003,7.95,7.95,0,,
2026-09-16,742598001,3.49,3.49,0,,
2026-09-16,742598002,3.49,3.49,0,,
2026-09-16,742598003,3.49,3.49,0,,
2026-09-16,742598004,3.49,3.49,0,,
2026-09-16,743499001,2.99,2.99,0,,
2026-09-16,743499002,2.99,2.99,0,,
2026-09-16,744825001,3.99,3.99,0,,
2026-09-16,744825002,3.99,3.99,0,,
2026-09-16,7454891588161432000208,3.99,3.99,0,,
2026-09-16,7454891588161432000213,3.99,3.99,0,,
2026-09-16,746037001,5.49,5.49,0,,
2026-09-16,746037002,5.49,5.49,0,,
2026-09-16,746037003,5.49,5.49,0,,
2026-09-16,746233001,1.99,1.99,0,,
2026-09-16,746233002,1.99,1.99,0,,
2026-09-16,746308,19.99,19.99,0,,
2026-09-16,749910001,4.79,4.79,0,,
2026-09-16,749910002,4.79,4.79,0,,
2026-09-16,750580001,11.89,11.89,0,,
2026-09-16,750580002,11.89,11.89,0,,
2026-09-16,750580003,11.89,11.89,0,,
2026-09-16,754481001,4.79,4.79,0,,
2026-09-16,754481002,4.79,4.79,0,,
2026-09-16,756556001,1.89,1.89,0,,
2026-09-16,756569001,3.99,3.99,0,,
2026-09-16,756569002,3.99,3.99,0,,
2026-09-16,760271,6.99,6.99,0,,
2026-09-16,761236001,1.49,1.49,0,,
2026-09-16,762155002,1.19,1.19,0,,
2026-09-16,762155003,1.19,1.19,0,,
2026-09-16,762155004,1.19,1.19,0,,
2026-09-16,762198001,1.99,1.99,0,,
2026-09-16,765415001,1.39,1.39,0,,
2026-09-16,765415002,1.39,1.39,0,,
2026-09-16,782529001,2.95,2.95,0,,
2026-09-16,782529002,2.95,2.95,0,,
